contract_schema_version,dataset_id,record_id,subject_id,source_files,canonical_representation,activity_raw,activity_binary,activity_label_source,container_grid_fs_hz,channel_rate_detail,ppg_channels,ppg_placement,ppg_wavelength_status,ecg_channels,ecg_reference_type,imu_channels,imu_unit_status,checksum_sha256,checksum_status,inclusion_status,inclusion_reason,known_quality_flags,evaluation_role,independence_claim,resampling_required,target_internal_fs_hz,source_manifest_sha256
external_records_v2,ptt_ppg_1_1_0_local,s1_run,s1,"[""csv/s1_run.csv"",""s1_run.hea"",""s1_run.dat"",""s1_run.atr""]",csv/s1_run.csv,run,motion,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,a872993b08a7b398612574133ce24f4c3a22893641798368f61eee1a71046f50,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s1_sit,s1,"[""csv/s1_sit.csv"",""s1_sit.hea"",""s1_sit.dat"",""s1_sit.atr""]",csv/s1_sit.csv,sit,static,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,25601a60611e01fe138a88829b202c95f047764f5ee232b4d3457df460133391,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s1_walk,s1,"[""csv/s1_walk.csv"",""s1_walk.hea"",""s1_walk.dat"",""s1_walk.atr""]",csv/s1_walk.csv,walk,motion,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,5e882b0d8c8ee3b7e039795ba1505f131f11e554cb5cff34a69633edc734d449,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s20_run,s20,"[""csv/s20_run.csv"",""s20_run.hea"",""s20_run.dat"",""s20_run.atr""]",csv/s20_run.csv,run,motion,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,62b6960c86eebb316437960c4d2ce988a49032f800711a66048c826907a57678,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s20_sit,s20,"[""csv/s20_sit.csv"",""s20_sit.hea"",""s20_sit.dat"",""s20_sit.atr""]",csv/s20_sit.csv,sit,static,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,a95a25aa271ef8c67fbbf335ada2fb18ba57b29e2db6b5775454deba8a0b3a4d,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s20_walk,s20,"[""csv/s20_walk.csv"",""s20_walk.hea"",""s20_walk.dat"",""s20_walk.atr""]",csv/s20_walk.csv,walk,motion,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,243acf915d12f0afbe1e7a5386d8d08140d612262304e94c52ed834ae997bd35,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s21_run,s21,"[""csv/s21_run.csv"",""s21_run.hea"",""s21_run.dat"",""s21_run.atr""]",csv/s21_run.csv,run,motion,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,5eac832dfc68de05a5580cb977bf88d66c4cc06ca226da7887969a16b69bccb1,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s21_sit,s21,"[""csv/s21_sit.csv"",""s21_sit.hea"",""s21_sit.dat"",""s21_sit.atr""]",csv/s21_sit.csv,sit,static,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,a326a3d76f902fa17ad29f1d51f8106d2a3ac9504e4311bb93947e5490b8d922,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s21_walk,s21,"[""csv/s21_walk.csv"",""s21_walk.hea"",""s21_walk.dat"",""s21_walk.atr""]",csv/s21_walk.csv,walk,motion,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,cd088fab51557b5375c29fc659e40f833fcfe775b95efe04ff504793f453d28c,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s22_run,s22,"[""csv/s22_run.csv"",""s22_run.hea"",""s22_run.dat"",""s22_run.atr""]",csv/s22_run.csv,run,motion,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,97c51fd8d670aacece768e586fff41b046dfe46211061491f914fd8fd257248c,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s22_sit,s22,"[""csv/s22_sit.csv"",""s22_sit.hea"",""s22_sit.dat"",""s22_sit.atr""]",csv/s22_sit.csv,sit,static,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,2b07453aac14a60b9e0606d766fcd3f7485560da2c6924129b83c2f8ed1d4fa9,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s22_walk,s22,"[""csv/s22_walk.csv"",""s22_walk.hea"",""s22_walk.dat"",""s22_walk.atr""]",csv/s22_walk.csv,walk,motion,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,a166a53a10ad77b9b006f3ded21c497ea5ce11bdd931a4fb480740b47e720b9b,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s2_run,s2,"[""csv/s2_run.csv"",""s2_run.hea"",""s2_run.dat"",""s2_run.atr""]",csv/s2_run.csv,run,motion,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,fca236aa570c9e17434f0b6da94c923eef959314decb4837c3f0be5685872005,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s2_sit,s2,"[""csv/s2_sit.csv"",""s2_sit.hea"",""s2_sit.dat"",""s2_sit.atr""]",csv/s2_sit.csv,sit,static,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,5f1acd4eb4dcdc48f9e74b2e5b43bf194ed666810caefb707cad903472ee7b24,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s2_walk,s2,"[""csv/s2_walk.csv"",""s2_walk.hea"",""s2_walk.dat"",""s2_walk.atr""]",csv/s2_walk.csv,walk,motion,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,95c869dba3f57688c5caf2495cade5599aef60a0d130bc271522205e5e2bc19d,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s3_run,s3,"[""csv/s3_run.csv"",""s3_run.hea"",""s3_run.dat"",""s3_run.atr""]",csv/s3_run.csv,run,motion,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,6eeeb52e5ad4779c94d619915baaf2266d582673875b3428253b5a8de595a6fe,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s3_sit,s3,"[""csv/s3_sit.csv"",""s3_sit.hea"",""s3_sit.dat"",""s3_sit.atr""]",csv/s3_sit.csv,sit,static,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,3efb49adbd3966af60183739f9c1bcfc4e41052849d4f78439da44b2c47885b3,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s3_walk,s3,"[""csv/s3_walk.csv"",""s3_walk.hea"",""s3_walk.dat"",""s3_walk.atr""]",csv/s3_walk.csv,walk,motion,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,d5178f8fc679360a7b66578e59d344a8348446de97d196c10d063fd30b8c902e,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s4_run,s4,"[""csv/s4_run.csv"",""s4_run.hea"",""s4_run.dat"",""s4_run.atr""]",csv/s4_run.csv,run,motion,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,8b28465928740bff484e45668b466d0de70eb4ff001716ccc6dab486e0aa2f26,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s4_sit,s4,"[""csv/s4_sit.csv"",""s4_sit.hea"",""s4_sit.dat"",""s4_sit.atr""]",csv/s4_sit.csv,sit,static,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,ffef575c1d3a882f3e6b6277674cecfefcdf627107fea06704640aee707f9d39,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s4_walk,s4,"[""csv/s4_walk.csv"",""s4_walk.hea"",""s4_walk.dat"",""s4_walk.atr""]",csv/s4_walk.csv,walk,motion,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,d72a386b8f5bae17c79dd8c0a18c9165d4badad44581a67f25104043fec1923d,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s5_run,s5,"[""csv/s5_run.csv"",""s5_run.hea"",""s5_run.dat"",""s5_run.atr""]",csv/s5_run.csv,run,motion,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,b49ff4ee444a8cae780902a3788c18d916dac9cde441987971c5233246176d63,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s5_sit,s5,"[""csv/s5_sit.csv"",""s5_sit.hea"",""s5_sit.dat"",""s5_sit.atr""]",csv/s5_sit.csv,sit,static,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,e2c8912f562bc90fe313b674e7efbcd1e4812fd60b932bc4353d379eb629d68c,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s5_walk,s5,"[""csv/s5_walk.csv"",""s5_walk.hea"",""s5_walk.dat"",""s5_walk.atr""]",csv/s5_walk.csv,walk,motion,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,a7e09981f11715c13b4d9488ca6e52dcc73a798ac222d5c071a94038a6f4397c,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s6_run,s6,"[""csv/s6_run.csv"",""s6_run.hea"",""s6_run.dat"",""s6_run.atr""]",csv/s6_run.csv,run,motion,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,6f90cc46766c3e0174b9b972fc1bbbb56357985c9a05f9db8e00516402e67b5e,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s6_sit,s6,"[""csv/s6_sit.csv"",""s6_sit.hea"",""s6_sit.dat"",""s6_sit.atr""]",csv/s6_sit.csv,sit,static,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,5d8c859aa7b2bbf1b702f1f5be9276613ac94b6fb8472d67cf1f3b1946314a61,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s6_walk,s6,"[""csv/s6_walk.csv"",""s6_walk.hea"",""s6_walk.dat"",""s6_walk.atr""]",csv/s6_walk.csv,walk,motion,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,7aabaafb0d10aa8fcfcacec7e3f45c42ebd8a9fa270f2b2c2eb587b0e4d5a98d,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s7_run,s7,"[""csv/s7_run.csv"",""s7_run.hea"",""s7_run.dat"",""s7_run.atr""]",csv/s7_run.csv,run,motion,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,6fbb79de1cd8e51f4a0dfb2b97bec015a59ebfde8f9abb9f8d4eabce6cb68cca,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s7_sit,s7,"[""csv/s7_sit.csv"",""s7_sit.hea"",""s7_sit.dat"",""s7_sit.atr""]",csv/s7_sit.csv,sit,static,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,bd4abfdc9129512ced4eaee551f9012f6fdce8ec0ecc29b24368d3f119fe03c9,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s7_walk,s7,"[""csv/s7_walk.csv"",""s7_walk.hea"",""s7_walk.dat"",""s7_walk.atr""]",csv/s7_walk.csv,walk,motion,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,be17b8241d4be5e3de47b2abb87ac5085415d8aac32fc83704608500e66266f5,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
