registry_id,registry_status,assignment_algorithm,repeat_index,split_seed,n_splits,fold_index,fold_number,subject_id,record_ids,activity_raw,activity_binary,runtime_split_recomputation_allowed,source_manifest_sha256,independence_claim
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,3,30042,5,0,1,s13,"[""s13_run"",""s13_sit"",""s13_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,3,30042,5,4,5,s14,"[""s14_run"",""s14_sit"",""s14_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,3,30042,5,2,3,s15,"[""s15_run"",""s15_sit"",""s15_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,3,30042,5,3,4,s16,"[""s16_run"",""s16_sit"",""s16_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,3,30042,5,1,2,s17,"[""s17_run"",""s17_sit"",""s17_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,3,30042,5,2,3,s18,"[""s18_run"",""s18_sit"",""s18_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,3,30042,5,1,2,s19,"[""s19_run"",""s19_sit"",""s19_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,3,30042,5,3,4,s2,"[""s2_run"",""s2_sit"",""s2_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,3,30042,5,1,2,s20,"[""s20_run"",""s20_sit"",""s20_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,3,30042,5,2,3,s21,"[""s21_run"",""s21_sit"",""s21_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,3,30042,5,0,1,s22,"[""s22_run"",""s22_sit"",""s22_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,3,30042,5,1,2,s3,"[""s3_run"",""s3_sit"",""s3_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,3,30042,5,4,5,s4,"[""s4_run"",""s4_sit"",""s4_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,3,30042,5,3,4,s5,"[""s5_run"",""s5_sit"",""s5_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,3,30042,5,4,5,s6,"[""s6_run"",""s6_sit"",""s6_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,3,30042,5,0,1,s7,"[""s7_run"",""s7_sit"",""s7_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,3,30042,5,2,3,s8,"[""s8_run"",""s8_sit"",""s8_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,3,30042,5,0,1,s9,"[""s9_run"",""s9_sit"",""s9_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,4,40042,5,3,4,s1,"[""s1_run"",""s1_sit"",""s1_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,4,40042,5,0,1,s10,"[""s10_run"",""s10_sit"",""s10_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,4,40042,5,4,5,s11,"[""s11_run"",""s11_sit"",""s11_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,4,40042,5,0,1,s12,"[""s12_run"",""s12_sit"",""s12_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,4,40042,5,3,4,s13,"[""s13_run"",""s13_sit"",""s13_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,4,40042,5,1,2,s14,"[""s14_run"",""s14_sit"",""s14_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,4,40042,5,1,2,s15,"[""s15_run"",""s15_sit"",""s15_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,4,40042,5,3,4,s16,"[""s16_run"",""s16_sit"",""s16_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,4,40042,5,1,2,s17,"[""s17_run"",""s17_sit"",""s17_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,4,40042,5,3,4,s18,"[""s18_run"",""s18_sit"",""s18_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,4,40042,5,0,1,s19,"[""s19_run"",""s19_sit"",""s19_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,4,40042,5,1,2,s2,"[""s2_run"",""s2_sit"",""s2_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,4,40042,5,2,3,s20,"[""s20_run"",""s20_sit"",""s20_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,4,40042,5,2,3,s21,"[""s21_run"",""s21_sit"",""s21_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,4,40042,5,4,5,s22,"[""s22_run"",""s22_sit"",""s22_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,4,40042,5,4,5,s3,"[""s3_run"",""s3_sit"",""s3_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,4,40042,5,1,2,s4,"[""s4_run"",""s4_sit"",""s4_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,4,40042,5,0,1,s5,"[""s5_run"",""s5_sit"",""s5_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,4,40042,5,2,3,s6,"[""s6_run"",""s6_sit"",""s6_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,4,40042,5,4,5,s7,"[""s7_run"",""s7_sit"",""s7_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,4,40042,5,2,3,s8,"[""s8_run"",""s8_sit"",""s8_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
ptt_formal_repeated_grouped_activity_balanced_5x5_v2,frozen_formal_benchmark,sha256_seed_rank_grouped_activity_balanced_no_class_target_v1,4,40042,5,0,1,s9,"[""s9_run"",""s9_sit"",""s9_walk""]","[""run"",""sit"",""walk""]","[""motion"",""static""]",false,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e,none_not_an_independent_external_test
