descriptive_rank,overfit_config_id,overfit_config_name,model,resolved_model,overfit_stage,stage1_screen_group,stage1_regularization_factor,stage1_regularization_value,cnn_epochs,cnn_lr,cnn_weight_decay,cnn_dropout,cnn_label_smoothing,max_windows_fraction,sqi_mode,aggregation,manual_features,loss_type,class_weight_mode,n_runs,seeds,window_balanced_accuracy_n_repeats,window_balanced_accuracy_mean,window_balanced_accuracy_sample_sd,window_balanced_accuracy_repeat_t_ci95_low,window_balanced_accuracy_repeat_t_ci95_high,window_balanced_accuracy_repeat_t_ci95_method,window_macro_f1_n_repeats,window_macro_f1_mean,window_macro_f1_sample_sd,window_macro_f1_repeat_t_ci95_low,window_macro_f1_repeat_t_ci95_high,window_macro_f1_repeat_t_ci95_method,file_balanced_accuracy_n_repeats,file_balanced_accuracy_mean,file_balanced_accuracy_sample_sd,file_balanced_accuracy_repeat_t_ci95_low,file_balanced_accuracy_repeat_t_ci95_high,file_balanced_accuracy_repeat_t_ci95_method,file_macro_f1_n_repeats,file_macro_f1_mean,file_macro_f1_sample_sd,file_macro_f1_repeat_t_ci95_low,file_macro_f1_repeat_t_ci95_high,file_macro_f1_repeat_t_ci95_method,subject_balanced_accuracy_n_repeats,subject_balanced_accuracy_mean,subject_balanced_accuracy_sample_sd,subject_balanced_accuracy_repeat_t_ci95_low,subject_balanced_accuracy_repeat_t_ci95_high,subject_balanced_accuracy_repeat_t_ci95_method,subject_macro_f1_n_repeats,subject_macro_f1_mean,subject_macro_f1_sample_sd,subject_macro_f1_repeat_t_ci95_low,subject_macro_f1_repeat_t_ci95_high,subject_macro_f1_repeat_t_ci95_method,duration_sec_n_repeats,duration_sec_mean,duration_sec_sample_sd,duration_sec_repeat_t_ci95_low,duration_sec_repeat_t_ci95_high,duration_sec_repeat_t_ci95_method,source_study,formal_v2_selection_eligible
176,gen_068,generalization_inceptiontime_ep15_wd0.005_do0.5_ls0.2_sqinone_samplerclass_subject_balanced_wps16_trainov30,inceptiontime,inception_time,generalization,generalization,generalization_grid,wd0.005_do0.5_ls0.2,15,0.001,0.005,0.5,0.2,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.44514017600590866,0.031094613261943644,0.4065311141804839,0.48374923783133345,two_sided_student_t_0.95,5,0.43477806711803135,0.0363907163360132,0.3895930247747581,0.4799631094613046,two_sided_student_t_0.95,5,0.46240740740740743,0.047815804562725904,0.4030362443367233,0.5217785704780916,two_sided_student_t_0.95,5,0.44774850167589336,0.05625632723742663,0.37789704547401076,0.5175999578777759,two_sided_student_t_0.95,5,0.4805555555555555,0.07054680610666829,0.3929601262246439,0.5681509848864672,two_sided_student_t_0.95,5,0.46752568945506534,0.06849214441178907,0.38248145957917357,0.5525699193309571,two_sided_student_t_0.95,5,89.12101979102007,0.17495063232534872,88.90378988939871,89.33824969264144,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
177,gen_013,generalization_inceptiontime_ep10_wd0.005_do0.5_ls0.2_sqinone_samplerclass_subject_balanced_wps32_trainov00,inceptiontime,inception_time,generalization,generalization,generalization_grid,wd0.005_do0.5_ls0.2,10,0.001,0.005,0.5,0.2,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.4479621120563758,0.010811209146551693,0.4345382228820513,0.46138600123070034,two_sided_student_t_0.95,5,0.4466356326994421,0.009489592804494225,0.4348527469564881,0.4584185184423961,two_sided_student_t_0.95,5,0.46796296296296297,0.012294260206258999,0.45269762268030195,0.483228303245624,two_sided_student_t_0.95,5,0.46497784250405355,0.015974299120187344,0.4451431303899788,0.4848125546181283,two_sided_student_t_0.95,5,0.47777777777777786,0.037668232605200004,0.43100648947593573,0.5245490660796199,two_sided_student_t_0.95,5,0.47003723998025604,0.030338779113854006,0.43236667020512715,0.5077078097553849,two_sided_student_t_0.95,5,79.4930989312008,0.07990277578167726,79.39388653115616,79.59231133124545,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
178,gen_041,generalization_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplerclass_subject_balanced_wps32_trainov00,inceptiontime,inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,10,0.001,0.01,0.5,0.3,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.4434271121491881,0.022181048760106233,0.4158857024613619,0.4709685218370143,two_sided_student_t_0.95,5,0.44172684241651006,0.025246382181787482,0.41037931857649146,0.47307436625652866,two_sided_student_t_0.95,5,0.447037037037037,0.030084756814582912,0.409681877605654,0.48439219646842,two_sided_student_t_0.95,5,0.4454252525152585,0.03270139893860617,0.40482110276229233,0.48602940226822466,two_sided_student_t_0.95,5,0.47777777777777775,0.05959468150011494,0.403781207274665,0.5517743482808906,two_sided_student_t_0.95,5,0.4742906579335887,0.06626838235350213,0.39200759334604335,0.5565737225211341,two_sided_student_t_0.95,5,79.53947289255447,0.15966876767301258,79.34121793209734,79.7377278530116,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
179,gen_172,generalization_small_inceptiontime_ep15_wd0.005_do0.5_ls0.2_sqinone_samplersubject_balanced_wps50pct_trainov30,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.005_do0.5_ls0.2,15,0.001,0.005,0.5,0.2,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.486748814351939,0.02461760174754539,0.45618202453989376,0.5173156041639843,two_sided_student_t_0.95,5,0.48125822169141685,0.028697964241240922,0.44562499267132893,0.5168914507115048,two_sided_student_t_0.95,5,0.5066666666666666,0.03843094567837074,0.45894834500090903,0.5543849883324242,two_sided_student_t_0.95,5,0.498315478934519,0.04104582119704192,0.44735036047744303,0.549280597391595,two_sided_student_t_0.95,5,0.4777777777777777,0.07137741897577517,0.3891510063508513,0.5664045492047041,two_sided_student_t_0.95,5,0.464074289639507,0.08049503065458499,0.36412650804140023,0.5640220712376137,two_sided_student_t_0.95,5,93.64331096326933,0.3809033112768289,93.17035703486029,94.11626489167837,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
180,gen_190,generalization_small_inceptiontime_ep15_wd0.005_do0.5_ls0.2_sqitop50_quality_samplersubject_balanced_wps32_trainov30,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.005_do0.5_ls0.2,15,0.001,0.005,0.5,0.2,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.45878148247460065,0.04387063291216966,0.4043088970091463,0.513254067940055,two_sided_student_t_0.95,5,0.44826270343147856,0.051463786966884084,0.3843619719434704,0.5121634349194868,two_sided_student_t_0.95,5,0.47870370370370363,0.06517097909173253,0.39778324523780895,0.5596241621695983,two_sided_student_t_0.95,5,0.46668236041379324,0.075900994506564,0.37243882810713086,0.5609258927204556,two_sided_student_t_0.95,5,0.4777777777777777,0.0704708103869828,0.3902767095960171,0.5652788459595383,two_sided_student_t_0.95,5,0.46291994718844454,0.08239468375077354,0.36061343473172414,0.5652264596451649,two_sided_student_t_0.95,5,32.34270682167262,0.34528137473402465,31.913983369415078,32.771430273930164,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
181,gen_196,generalization_small_inceptiontime_ep15_wd0.005_do0.5_ls0.2_sqitop50_quality_samplerclass_subject_balanced_wps32_trainov30,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.005_do0.5_ls0.2,15,0.001,0.005,0.5,0.2,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.4586398657752652,0.03396682715533295,0.41646447936327824,0.5008152521872522,two_sided_student_t_0.95,5,0.453917332609039,0.03772534045941597,0.40707513554060226,0.5007595296774757,two_sided_student_t_0.95,5,0.4829629629629629,0.051343406632827965,0.419211703401844,0.5467142225240819,two_sided_student_t_0.95,5,0.4769921968788312,0.05854570467409713,0.4042981031355348,0.5496862906221276,two_sided_student_t_0.95,5,0.4768518518518518,0.04899539464934426,0.41601603423797556,0.537687669465728,two_sided_student_t_0.95,5,0.4696186963519489,0.06020592270505141,0.3948631696504479,0.54437422305345,two_sided_student_t_0.95,5,35.85352570903488,0.05240825689485769,35.78845226323992,35.918599154829835,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
182,gen_139,generalization_small_inceptiontime_ep10_wd0.005_do0.5_ls0.2_sqitop50_quality_samplerclass_subject_balanced_wps32_trainov00,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.005_do0.5_ls0.2,10,0.001,0.005,0.5,0.2,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.4642936384870298,0.038742341506428364,0.41618866783238223,0.5123986091416773,two_sided_student_t_0.95,5,0.45601798328966214,0.047716585744716704,0.39677001665324435,0.5152659499260799,two_sided_student_t_0.95,5,0.4814814814814815,0.05515674758214882,0.4129953337507147,0.5499676292122484,two_sided_student_t_0.95,5,0.47160528309875127,0.0651678029672673,0.39068876831225885,0.5525217978852437,two_sided_student_t_0.95,5,0.47592592592592586,0.06939813270575272,0.3897567630026254,0.5620950888492263,two_sided_student_t_0.95,5,0.4623536029188203,0.08092394111368219,0.3618732586451995,0.5628339471924411,two_sided_student_t_0.95,5,25.994359621591865,0.07218029934475614,25.90473594251591,26.08398330066782,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
183,gen_109,generalization_inceptiontime_ep15_wd0.01_do0.5_ls0.3_sqitop50_quality_samplerclass_subject_balanced_wps16_trainov00,inceptiontime,inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,15,0.001,0.01,0.5,0.3,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.46164690814871473,0.03926120721839028,0.4128976806196217,0.5103961356778077,two_sided_student_t_0.95,5,0.451698774491347,0.0427137169436372,0.39866268993296644,0.5047348590497275,two_sided_student_t_0.95,5,0.47129629629629627,0.04366111389945312,0.41708386304587125,0.5255087295467212,two_sided_student_t_0.95,5,0.46009008688111425,0.0476037144078494,0.4009822685201137,0.5191979052421147,two_sided_student_t_0.95,5,0.475,0.04992707301682562,0.4130073508993169,0.5369926491006831,two_sided_student_t_0.95,5,0.4589617239772039,0.06350608457298712,0.3801085050960422,0.5378149428583656,two_sided_student_t_0.95,5,88.60870251087472,0.09559103468988052,88.49001056454925,88.72739445720019,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
184,gen_112,generalization_inceptiontime_ep15_wd0.01_do0.5_ls0.3_sqitop50_quality_samplerclass_subject_balanced_wps32_trainov30,inceptiontime,inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,15,0.001,0.01,0.5,0.3,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.44437533539788676,0.05176211945055863,0.3801041752054052,0.5086464955903683,two_sided_student_t_0.95,5,0.4419844432247122,0.0538892129576616,0.3750721476036479,0.5088967388457766,two_sided_student_t_0.95,5,0.47518518518518527,0.0804900755582605,0.3752435561517923,0.5751268142185783,two_sided_student_t_0.95,5,0.4707251693627653,0.08538466246430047,0.36470610798206293,0.5767442307434677,two_sided_student_t_0.95,5,0.47407407407407404,0.08285614403028015,0.3711945830016893,0.5769535651464588,two_sided_student_t_0.95,5,0.4675551813167912,0.08970066581195806,0.35617709396317543,0.578933268670407,two_sided_student_t_0.95,5,113.78945829160511,0.16596284696336752,113.5833881994913,113.99552838371893,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
185,gen_175,generalization_small_inceptiontime_ep15_wd0.005_do0.5_ls0.2_sqinone_samplersubject_balanced_wps32_trainov00,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.005_do0.5_ls0.2,15,0.001,0.005,0.5,0.2,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.4598716308983205,0.037860105941316675,0.4128621003828071,0.506881161413834,two_sided_student_t_0.95,5,0.4543521083331772,0.03804514039655705,0.40711282719616454,0.5015913894701899,two_sided_student_t_0.95,5,0.47703703703703704,0.03842536813517511,0.4293256408058639,0.5247484332682102,two_sided_student_t_0.95,5,0.46991889268351617,0.03853334288314532,0.4220734280950733,0.517764357271959,two_sided_student_t_0.95,5,0.47407407407407404,0.05098901815651246,0.4107628459253743,0.5373853022227737,two_sided_student_t_0.95,5,0.4637430673901262,0.050945959837339024,0.4004853032061673,0.5270008315740851,two_sided_student_t_0.95,5,32.65292900581844,0.8149267978904073,31.641063739706446,33.66479427193044,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
186,gen_195,generalization_small_inceptiontime_ep15_wd0.005_do0.5_ls0.2_sqitop50_quality_samplerclass_subject_balanced_wps32_trainov00,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.005_do0.5_ls0.2,15,0.001,0.005,0.5,0.2,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.45011018779125556,0.03103989547778299,0.4115690670684845,0.4886513085140266,two_sided_student_t_0.95,5,0.4445855581073605,0.03237859881618454,0.4043822176450211,0.4847888985696999,two_sided_student_t_0.95,5,0.45851851851851855,0.04676338448983094,0.40045410756333505,0.516582929473702,two_sided_student_t_0.95,5,0.45157683632243195,0.0496383795629662,0.38994264748992324,0.5132110251549407,two_sided_student_t_0.95,5,0.4731481481481481,0.05730277202505852,0.401997359127355,0.5442989371689412,two_sided_student_t_0.95,5,0.46863580914381825,0.06349804408860567,0.3897925738426411,0.5474790444449954,two_sided_student_t_0.95,5,35.550070805009454,0.1403297309710381,35.375828430185095,35.724313179833814,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
187,gen_210,generalization_small_inceptiontime_ep15_wd0.01_do0.5_ls0.3_sqinone_samplerclass_subject_balanced_wps32_trainov30,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,15,0.001,0.01,0.5,0.3,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.46079889747908565,0.021213470464946406,0.43445889492580275,0.48713890003236854,two_sided_student_t_0.95,5,0.4551062986491476,0.019336462845178974,0.43109690888168406,0.4791156884166111,two_sided_student_t_0.95,5,0.4807407407407407,0.036602778234521995,0.4352923887726983,0.5261890927087831,two_sided_student_t_0.95,5,0.4750133657432962,0.03567876973068839,0.43071232186849817,0.5193144096180943,two_sided_student_t_0.95,5,0.4731481481481481,0.037239032504055906,0.42690978215992204,0.5193865141363742,two_sided_student_t_0.95,5,0.46783666300048043,0.03248498694237642,0.4275012242320122,0.5081721017689487,two_sided_student_t_0.95,5,35.64429028141312,0.0657802204457806,35.562613349891684,35.725967212934556,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
188,gen_007,generalization_inceptiontime_ep10_wd0.005_do0.5_ls0.2_sqinone_samplersubject_balanced_wps32_trainov00,inceptiontime,inception_time,generalization,generalization,generalization_grid,wd0.005_do0.5_ls0.2,10,0.001,0.005,0.5,0.2,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.4488112880390222,0.035271786743738716,0.40501558028700096,0.49260699579104344,two_sided_student_t_0.95,5,0.4437886566677052,0.039905213263068784,0.3942397900183092,0.4933375233171011,two_sided_student_t_0.95,5,0.46611111111111103,0.037294245778344746,0.41980418878797754,0.5124180334342445,two_sided_student_t_0.95,5,0.45945427321912014,0.042049296190273804,0.4072431759898504,0.5116653704483899,two_sided_student_t_0.95,5,0.4731481481481481,0.058505770997867156,0.4005036386129424,0.5457926576833538,two_sided_student_t_0.95,5,0.46740503704686465,0.06478323435229995,0.3869660272644163,0.547844046829313,two_sided_student_t_0.95,5,73.11579267214984,0.09586990891679491,72.99675445773678,73.23483088656289,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
189,gen_083,generalization_inceptiontime_ep15_wd0.005_do0.5_ls0.2_sqitop50_quality_samplerclass_subject_balanced_wps32_trainov00,inceptiontime,inception_time,generalization,generalization,generalization_grid,wd0.005_do0.5_ls0.2,15,0.001,0.005,0.5,0.2,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.4547677891184832,0.014934582809875935,0.4362240553152674,0.473311522921699,two_sided_student_t_0.95,5,0.44833320885420863,0.019034822364766658,0.424698355211674,0.4719680624967433,two_sided_student_t_0.95,5,0.48,0.025472220539332444,0.44837206080200437,0.5116279391979957,two_sided_student_t_0.95,5,0.4730868205109157,0.029027591419151993,0.4370443052911861,0.5091293357306453,two_sided_student_t_0.95,5,0.4731481481481481,0.023240556292613207,0.4442911861013823,0.5020051101949139,two_sided_student_t_0.95,5,0.4648175144928669,0.03149265952811278,0.42571421294912043,0.5039208160366133,two_sided_student_t_0.95,5,113.42855870039202,0.24819151237802703,113.12038823481248,113.73672916597155,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
190,gen_218,generalization_small_inceptiontime_ep15_wd0.01_do0.5_ls0.3_sqitop50_quality_samplersubject_balanced_wps32_trainov30,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,15,0.001,0.01,0.5,0.3,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.45778727445089695,0.039661841399327595,0.40854059388288416,0.5070339550189097,two_sided_student_t_0.95,5,0.4449910407305414,0.04653809516114061,0.3872063634239722,0.5027757180371106,two_sided_student_t_0.95,5,0.4657407407407407,0.047017530221696566,0.4073607661800025,0.5241207153014789,two_sided_student_t_0.95,5,0.45131884488642215,0.056947622375857106,0.3806090323990171,0.5220286573738272,two_sided_student_t_0.95,5,0.4731481481481481,0.05941458232279846,0.3993752003096153,0.5469210959866808,two_sided_student_t_0.95,5,0.45995295657215163,0.06570444993218741,0.3783701065695726,0.5415358065747307,two_sided_student_t_0.95,5,32.85276639116928,0.13947764919259367,32.679582015612745,33.02595076672582,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
191,gen_019,generalization_inceptiontime_ep10_wd0.005_do0.5_ls0.2_sqitop50_quality_samplersubject_balanced_wps16_trainov00,inceptiontime,inception_time,generalization,generalization,generalization_grid,wd0.005_do0.5_ls0.2,10,0.001,0.005,0.5,0.2,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.4503438622268316,0.03948227135260635,0.40132014732098836,0.4993675771326748,two_sided_student_t_0.95,5,0.4519727857785626,0.03915068854451847,0.4033607853079454,0.5005847862491798,two_sided_student_t_0.95,5,0.4731481481481482,0.06261477800998781,0.39540163253762545,0.5508946637586709,two_sided_student_t_0.95,5,0.47674831471250007,0.06149820272306497,0.40038821043703343,0.5531084189879667,two_sided_student_t_0.95,5,0.4722222222222222,0.07808855459922683,0.3752624753045931,0.5691819691398513,two_sided_student_t_0.95,5,0.4744739618627086,0.07798477372756492,0.3776430759171243,0.5713048478082929,two_sided_student_t_0.95,5,59.594528342178094,0.14913170227793884,59.409356876468735,59.779699807887454,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
192,gen_012,generalization_inceptiontime_ep10_wd0.005_do0.5_ls0.2_sqinone_samplerclass_subject_balanced_wps16_trainov30,inceptiontime,inception_time,generalization,generalization,generalization_grid,wd0.005_do0.5_ls0.2,10,0.001,0.005,0.5,0.2,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.4408481245031335,0.0624018223412857,0.3633660282796516,0.5183302207266154,two_sided_student_t_0.95,5,0.42980960655422945,0.07175590290412928,0.340712885259567,0.5189063278488919,two_sided_student_t_0.95,5,0.4603703703703704,0.07609342409612119,0.36588790517016573,0.5548528355705751,two_sided_student_t_0.95,5,0.4441964368933077,0.08906642727922325,0.33360586069206233,0.554787013094553,two_sided_student_t_0.95,5,0.47222222222222215,0.09924051439919453,0.34899884832951983,0.5954455961149245,two_sided_student_t_0.95,5,0.45747135350204393,0.11184688048276104,0.3185951086952,0.5963475983088878,two_sided_student_t_0.95,5,63.206311483122406,0.05545063575927916,63.137460425022596,63.275162541222215,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
193,gen_082,generalization_inceptiontime_ep15_wd0.005_do0.5_ls0.2_sqitop50_quality_samplerclass_subject_balanced_wps16_trainov30,inceptiontime,inception_time,generalization,generalization,generalization_grid,wd0.005_do0.5_ls0.2,15,0.001,0.005,0.5,0.2,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.4319346838153614,0.03528443772735575,0.388123267792441,0.47574609983828176,two_sided_student_t_0.95,5,0.41958608062601555,0.03984412908897742,0.37011305999644883,0.46905910125558226,two_sided_student_t_0.95,5,0.4492592592592592,0.0485621446499649,0.38896139257183415,0.5095571259466842,two_sided_student_t_0.95,5,0.43512002510567294,0.05734480096123102,0.3639170502679516,0.5063229999433942,two_sided_student_t_0.95,5,0.47129629629629627,0.06342761554927095,0.3925405095768571,0.5500520830157354,two_sided_student_t_0.95,5,0.45826604499831036,0.07636679185321964,0.36344414889584686,0.5530879411007739,two_sided_student_t_0.95,5,88.8644447249826,0.16644686448911009,88.65777364573258,89.07111580423263,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
194,gen_026,generalization_inceptiontime_ep10_wd0.005_do0.5_ls0.2_sqitop50_quality_samplerclass_subject_balanced_wps16_trainov30,inceptiontime,inception_time,generalization,generalization,generalization_grid,wd0.005_do0.5_ls0.2,10,0.001,0.005,0.5,0.2,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.43285477411048456,0.03278460360426787,0.3921473121196837,0.47356223610128545,two_sided_student_t_0.95,5,0.419270036640088,0.0360732721541797,0.37447915330883663,0.46406091997133936,two_sided_student_t_0.95,5,0.45555555555555555,0.03194108946418581,0.4158954547044704,0.49521565640664067,two_sided_student_t_0.95,5,0.4404580049667869,0.037447819702164375,0.39396039543138367,0.4869556145021901,two_sided_student_t_0.95,5,0.47129629629629627,0.043107793877721436,0.4177709005963408,0.5248216919962517,two_sided_student_t_0.95,5,0.4541474363823035,0.05485877383053124,0.3860312719313299,0.522263600833277,two_sided_student_t_0.95,5,63.037964845169334,0.05937217569961099,62.9642445521081,63.11168513823057,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
195,gen_035,generalization_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplersubject_balanced_wps32_trainov00,inceptiontime,inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,10,0.001,0.01,0.5,0.3,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.4422301707949055,0.02584972044926177,0.41013350354942546,0.47432683804038556,two_sided_student_t_0.95,5,0.43237930948671766,0.034385471048923616,0.3896841080239913,0.47507451094944403,two_sided_student_t_0.95,5,0.45518518518518514,0.027997587099639894,0.4204215892469881,0.4899487811233822,two_sided_student_t_0.95,5,0.4377110170848516,0.04766552370708869,0.3785264523422315,0.49689558182747173,two_sided_student_t_0.95,5,0.47037037037037044,0.03712374110505454,0.4242751575615869,0.516465583179154,two_sided_student_t_0.95,5,0.44823553699939034,0.06576061838879085,0.36658294464641217,0.5298881293523685,two_sided_student_t_0.95,5,73.04805089500732,0.10372019221005611,72.91926526645332,73.17683652356132,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
196,gen_110,generalization_inceptiontime_ep15_wd0.01_do0.5_ls0.3_sqitop50_quality_samplerclass_subject_balanced_wps16_trainov30,inceptiontime,inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,15,0.001,0.01,0.5,0.3,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.4407726295124347,0.01934367695732364,0.4167542822416421,0.4647909767832272,two_sided_student_t_0.95,5,0.4181084184676994,0.01949874152883413,0.3938975331010654,0.44231930383433343,two_sided_student_t_0.95,5,0.4598148148148148,0.02959054134642031,0.4230733049376047,0.4965563246920249,two_sided_student_t_0.95,5,0.4310235888247633,0.034272795299936494,0.3884682927830249,0.47357888486650174,two_sided_student_t_0.95,5,0.4703703703703703,0.0337994671267481,0.4284027888806155,0.5123379518601251,two_sided_student_t_0.95,5,0.43395989110822875,0.036612451604706164,0.3884995280646874,0.4794202541517701,two_sided_student_t_0.95,5,88.9069754069671,0.20810948402193727,88.6485733529723,89.1653774609619,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
197,gen_209,generalization_small_inceptiontime_ep15_wd0.01_do0.5_ls0.3_sqinone_samplerclass_subject_balanced_wps32_trainov00,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,15,0.001,0.01,0.5,0.3,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.45201594168152665,0.03169870220918633,0.41265680435859775,0.49137507900445554,two_sided_student_t_0.95,5,0.44519924031968855,0.03838367166749294,0.39753961709128866,0.49285886354808844,two_sided_student_t_0.95,5,0.46777777777777774,0.043633614544799866,0.4135994894859995,0.5219560660695559,two_sided_student_t_0.95,5,0.45820279576252165,0.05637594032973274,0.38820282029020875,0.5282027712348346,two_sided_student_t_0.95,5,0.46944444444444444,0.05003428180039368,0.4073186780569137,0.5315702108319752,two_sided_student_t_0.95,5,0.45365101792211754,0.06356279677284705,0.37472738154413077,0.5325746543001043,two_sided_student_t_0.95,5,35.496645542467014,0.05991319586433432,35.42225348414494,35.57103760078909,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
198,gen_025,generalization_inceptiontime_ep10_wd0.005_do0.5_ls0.2_sqitop50_quality_samplerclass_subject_balanced_wps16_trainov00,inceptiontime,inception_time,generalization,generalization,generalization_grid,wd0.005_do0.5_ls0.2,10,0.001,0.005,0.5,0.2,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.428629231921679,0.03758379658863951,0.3819627847817518,0.47529567906160625,two_sided_student_t_0.95,5,0.4201213572325357,0.03647147427454287,0.374836040664421,0.4654066738006504,two_sided_student_t_0.95,5,0.4457407407407407,0.046192476183541796,0.38838520607575194,0.5030962754057295,two_sided_student_t_0.95,5,0.4351423753117027,0.04782269548033089,0.3757626560367138,0.49452209458669155,two_sided_student_t_0.95,5,0.4685185185185185,0.07947605776945273,0.3698359588670263,0.5672010781700108,two_sided_student_t_0.95,5,0.45660790551785296,0.07561013451779003,0.3627255235877692,0.5504902874479367,two_sided_student_t_0.95,5,62.78611231241375,0.09082482726552575,62.67333839425507,62.89888623057243,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
